tseitin-3x3-odd	UNSATISFIABLE	731	0.002507	592
tseitin-4x4-odd	UNSATISFIABLE	84150	0.231516	9986
/tmp/ems-close-20260911/scalar-ladder-5x6/preflight-inputs/pigeonhole_6_5.cnf	UNSATISFIABLE	138	0.00294	140
/tmp/ems-close-20260911/scalar-ladder-5x6/preflight-inputs/simple_sat.cnf	SATISFIABLE	0	0.00278	0
